,OBJECTID_x,ID,Lon,Lan,pH,As,Cd,Ni,Pb,Zn,Hg,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec,slope,hankang1,profile_cu,planform_c,SOILSY,SNAME,hsg,HSG_CODE,OBJECTID_y,MUID,CMPPCT,HYDGRP,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1
531,532,KW-DA-S-46,128.8748056,37.39627778,6.97,0.57, ,1.63, , ,0,128,52,29.3,37,23,46.6,36.37329865,571.7319946,0.830392003,-0.0314245,OsF,OESAN,B,2,423,KOREA,1,A,0.5,0.5,15.93,15,48,37,28,0
532,533,KW-DA-S-47,128.8739167,37.39655556,5.58,1.58,0.055,2.37, , ,0,128,52,26.1,37,23,47.6,4.473309994,614.6719971,-3.160520077,0.066773698,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
533,534,KW-DA-S-48,128.8739167,37.39655556,4.66,0.25, ,2.44, , ,0,128,52,26.1,37,23,47.6,4.473309994,614.6719971,-3.160520077,0.066773698,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
534,535,KW-DA-S-49,128.8732222,37.39688889,6.53,2.58, ,2.58, , ,0,128,52,23.6,37,23,48.8,15.31719971,605.1849976,-1.286939979,0.143475994,OsF,OESAN,B,2,423,KOREA,1,A,0.5,0.5,15.93,15,48,37,28,0
535,536,KW-DA-S-50,128.8732222,37.39688889,6.93,0.36, ,2.4, , ,0,128,52,23.6,37,23,48.8,15.31719971,605.1849976,-1.286939979,0.143475994,OsF,OESAN,B,2,423,KOREA,1,A,0.5,0.5,15.93,15,48,37,28,0
536,537,KW-DA-S-51,128.8731667,37.39483333,6.88,0.88,0.085,4.11, , ,0,128,52,23.4,37,23,41.4,6.377699852,605.4799805,0.721853018,-0.226632997,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
537,538,KW-DA-S-52,128.8731667,37.39483333,7.05,0.67,0.07,3.69, , ,0,128,52,23.4,37,23,41.4,6.377699852,605.4799805,0.721853018,-0.226632997,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
538,539,KW-DA-S-54,128.8731389,37.39438889,7.25,0.36, ,2.2, , ,0,128,52,23.3,37,23,39.8,9.607830048,609.5900269,-0.207195997,-0.136883005,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
539,540,KW-DA-S-55,128.8722778,37.39058333,5.09,0.74, ,2.77, , ,0,128,52,20.2,37,23,26.1,41.82529831,656.5579834,-0.29618901,0.120802999,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
540,541,KW-DA-S-56,128.8722778,37.39058333,5.12,0.25, ,2.31, , ,0,128,52,20.2,37,23,26.1,41.82529831,656.5579834,-0.29618901,0.120802999,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
541,542,KW-DA-S-57,128.8709722,37.39233333,5.2,0.43,0.1,2.92, , ,0,128,52,15.5,37,23,32.4,37.23649979,618.5570068,-0.076629601,0.00613406,OsF,OESAN,B,2,423,KOREA,1,A,0.5,0.5,15.93,15,48,37,28,0
542,543,KW-DA-S-58,128.8700833,37.39588889,4.91,1.75, ,3.37, , ,0,128,52,12.3,37,23,45.2,6.997029781,549.40802,-1.86887002,0.605740011,JEB,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
543,544,KW-DA-S-59,128.8700833,37.39588889,5.12,0.56,0.015,5.21, , ,0,128,52,12.3,37,23,45.2,6.997029781,549.40802,-1.86887002,0.605740011,JEB,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
544,545,KW-DA-S-60,128.8711389,37.40102778,8.27,0.37,0.155,11.36, , ,0,128,52,16.1,37,24,3.7,30.68689919,557.2479858,0.076315798,0.679587007,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
545,546,KW-DA-CS-01,128.8700278,37.38755556,5.34,1.58, ,0, , ,0,128,52,12.1,37,23,15.2,41.24359894,690.3959961,0.274902999,0.0437022,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
546,547,KW-DA-CS-02,128.8700278,37.38755556,5.8,1.35, ,0, , ,0,128,52,12.1,37,23,15.2,41.24359894,690.3959961,0.274902999,0.0437022,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
547,548,GG-DN-PS-1,127.4761389,37.41775,7.1, ,0.1,222,1.3,-,0,127,28,34.1,37,25,3.9,24.32449913,141.4859924,0.275361001,-0.441190988,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
548,549,GG-DN-PS-2,127.47375,37.4195,6.9, ,0.1,32.7,1.7,-,0,127,28,25.5,37,25,10.2,15.09920025,97.27200317,-0.215708002,1.586359978,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
549,550,GG-DN-PS-3,127.4823333,37.42286111,7, ,0.1,58.7,3.9,-,0,127,28,56.4,37,25,22.3,43.44549942,144.9109955,0.69522202,1.884060025,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
550,551,GG-DN-T-1,127.4795278,37.41547222,8.38,41.6,0.05,109.07,3.5,116.47,0,127,28,46.3,37,24,55.7,35.75650024,267.125,-0.716261029,-0.630568027,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
551,552,GG-DN-S-1,127.4801111,37.41452778,5.1, ,0.08,19.63,2.74,87.6,0,127,28,48.4,37,24,52.3,26.45129967,246.8049927,0.153275996,0.440813005,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
552,553,GG-DN-S-2,127.4810278,37.41377778,6.08,33.45,0.125,33.13,2.5,78.57,0,127,28,51.7,37,24,49.6,29.66959953,215.5130005,-0.066894501,0.386536002,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
553,554,GG-DN-S-3,127.4795,37.41522222,4.76,68.37,0.12,42.83,2.39,74.5,0,127,28,46.2,37,24,54.8,25.94409943,277.4079895,-2.97755003,1.67027998,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
554,555,GG-DN-S-4,127.4795,37.41522222,4.82,54.03,0.12,51.57,1.9,87.13,0,127,28,46.2,37,24,54.8,25.94409943,277.4079895,-2.97755003,1.67027998,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
555,556,GG-DN-S-5,127.4794444,37.41569444,5.39,12.2,0.09,16.07,1.66,47.83,0,127,28,46,37,24,56.5,36.90629959,247.2100067,0.130276993,-0.704133987,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
556,557,GG-DN-S-6,127.4793889,37.41588889,6.15,0.38,0.045,19.97,1.77,48.7,0,127,28,45.8,37,24,57.2,37.84080124,228.4179993,-0.11073,-0.761730015,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
557,558,GG-DN-S-7,127.4791389,37.41616667,5.52,0.68,0.06,26.7,1.75,79.4,0,127,28,44.9,37,24,58.2,30.95289993,203.2299957,0.104877003,-2.972640038,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
558,559,GG-DN-S-8,127.4791389,37.41616667,5.41,0.42,0.06,21.27,1.27,62.43,0,127,28,44.9,37,24,58.2,30.95289993,203.2299957,0.104877003,-2.972640038,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
559,560,GG-DN-S-9,127.47875,37.41680556,5.1,0.48,0.08,19.27,2.89,54.27,0,127,28,43.5,37,25,0.5,12.66450024,169.7120056,1.070649981,-0.759126008,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
560,561,GG-DN-S-10,127.4783889,37.41725,5.77,0.75,0.08,24.97,3.46,55.17,0,127,28,42.2,37,25,2.1,37.55569839,163.8789978,0.398746014,-0.131404996,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
561,562,GG-DN-S-11,127.4783889,37.41725,5.76,0.7,0.095,23.27,2.84,59.4,0,127,28,42.2,37,25,2.1,37.55569839,163.8789978,0.398746014,-0.131404996,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
562,563,GG-DN-S-12,127.4784444,37.41805556,5.5,0.75,0.025,32.17,0.8,63.83,0,127,28,42.4,37,25,5,37.9314003,152.7640076,0.713765025,-0.977092028,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
563,564,GG-DN-S-13,127.4776389,37.41855556,5.37,0.65,0.125,24.3,1.62,69.6,0,127,28,39.5,37,25,6.8,31.87459946,118.302002,-0.714748025,-1.666739941,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
564,565,GG-DN-S-14,127.4792222,37.41802778,5.42,0.42,0.15,22.87,3.03,60.87,0,127,28,45.2,37,25,4.9,37.55860138,173.9279938,-0.437480986,-2.085609913,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
565,566,GG-DN-S-15,127.4789444,37.41894444,5.9,0.63,0.095,34.8,2.19,84.23,0,127,28,44.2,37,25,8.2,15.9836998,129.8170013,-0.105085999,-2.732219934,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
566,567,GG-DN-S-16,127.4784444,37.41805556,5.76,0.3,0.19,24.07,2.81,71.47,0,127,28,42.4,37,25,5,37.9314003,152.7640076,0.713765025,-0.977092028,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
567,568,GG-DN-S-17,127.4776389,37.41855556,5.24,0.36,0.165,22.93,3.35,68.2,0,127,28,39.5,37,25,6.8,31.87459946,118.302002,-0.714748025,-1.666739941,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
568,569,GG-DN-S-18,127.4808889,37.41941667,5.4,0.35,0.15,25.77,2.51,70.63,0,127,28,51.2,37,25,9.9,36.52180099,187.2630005,0.959218979,-0.459176987,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
569,570,GG-DN-S-19,127.4808889,37.41941667,5.65,0.25,0.075,24.93,1.26,72.97,0,127,28,51.2,37,25,9.9,36.52180099,187.2630005,0.959218979,-0.459176987,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
570,571,GG-DN-S-20,127.4808611,37.42022222,6.29,0.47,0.065,35.57,1.81,83.07,0,127,28,51.1,37,25,12.8,39.65010071,159.552002,1.290770054,-0.389714003,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
571,572,GG-DN-S-21,127.4772222,37.42005556,5.93,0.25,0.12,22.83,2.84,73.23,0,127,28,38,37,25,12.2,33.89649963,94.88110352,-0.550954998,0.988748014,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
572,573,GG-DN-S-22,127.4793056,37.42091667,5.35,0.37,0.075,20.47,0.84,81,0,127,28,45.5,37,25,15.3,40.29199982,132.8560028,-0.728923023,1.095110059,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
573,574,GG-DN-S-23,127.4801944,37.42113889,4.81,0.26,0.07,18.7,1.63,81.53,0,127,28,48.7,37,25,16.1,23.66379929,171.7380066,-2.980600119,2.643909931,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
574,575,GG-DN-S-24,127.4818611,37.42211111,5.5,0.37,0.17,23.93,4.07,65.37,0,127,28,54.7,37,25,19.6,19.7364006,137.4199982,-0.260019004,-3.684459925,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
575,576,GG-DN-S-25,127.4818611,37.42211111,5.12,0.23,0.145,24.27,2.01,67,0,127,28,54.7,37,25,19.6,19.7364006,137.4199982,-0.260019004,-3.684459925,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
576,577,GG-DN-S-26,127.4821944,37.42294444,5.89,8.19,0.11,20.73,3.03,56.07,0,127,28,55.9,37,25,22.6,39.58570099,137.0870056,0.922987998,2.088999987,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
577,578,GG-DN-S-27,127.4823611,37.42336111,5.88,1.36,0.195,24.47,3.57,71.23,0,127,28,56.5,37,25,24.1,30.23489952,121.9339981,0.666143,-1.170770049,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
578,579,GG-DN-S-28,127.4829444,37.42372222,5.93,1.35,0.035,15.87,0.52,82.53,0,127,28,58.6,37,25,25.4,27.03910065,146.8999939,0.414315999,0.667367995,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
579,580,GG-DN-S-29,127.4829444,37.42372222,5.97,0.36,0.045,20.67,0.78,77.87,0,127,28,58.6,37,25,25.4,27.03910065,146.8999939,0.414315999,0.667367995,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
580,581,GG-DN-S-30,127.4838056,37.42377778,6.85,0.54,0.17,23.77,7.8,92.37,0,127,29,1.7,37,25,25.6,36.34970093,191.1820068,1.057389975,-1.234969974,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
581,582,GG-DN-S-31,127.4834444,37.42597222,5.3,1.25,0.19,22.77,3.79,64.53,0,127,29,0.4,37,25,33.5,25.23649979,153.4429932,-2.398119926,2.622760057,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
582,583,GG-DN-S-32,127.4872778,37.4285,6.09,0.65,0.055,59.57,0.07,65.63,0,127,29,14.2,37,25,42.6,40.81949997,153.0890045,-0.192183003,0.443376005,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
583,584,GG-DN-S-33,127.4870278,37.42955556,6.3,0.25,0.075,23.5,0.39,108.27,0,127,29,13.3,37,25,46.4,28.69949913,105.1019974,-0.070443697,3.176379919,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
584,585,GG-DN-S-34,127.4888889,37.43038889,6.38,0.54,0.13,18.5,1.13,116.67,0,127,29,20,37,25,49.4,29.88059998,53.87609863,2.105750084,-0.849164009,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
585,586,GG-DN-S-35,127.4950278,37.43005556,5.29,0.73,0.215,20.63,1.39,64.37,0,127,29,42.1,37,25,48.2,37.87929916,97.88020325,0.153808996,0.095398597,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
586,587,GG-DN-S-36,127.5051389,37.43425,5.52,2.24,0.19,21.63,4.06,86.63,0,127,30,18.5,37,26,3.3,18.37949944,62.59069824,0.708088994,-0.844965994,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
587,588,GG-DN-S-37,127.5008889,37.43569444,5.35,1.37,0.25,11.17,3.7,76.13,0,127,30,3.2,37,26,8.5,16.80120087,30.89850044,2.940500021,-0.00846434,RC,RC,B,2,593,KOREA,1,A,0.5,0.5,260,5.2,13.5,81.3,4.4,0
588,589,GG-DN-S-38,127.4803333,37.41422222,8.28,21.33,0.16,32.9,2.74,102.3,0,127,28,49.2,37,24,51.2,23.15679932,228.7420044,0.839727998,-3.211600065,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
589,590,GG-DN-S-39,127.4805833,37.414,5.75,24.91,0.17,30.9,10.95,80.63,0,127,28,50.1,37,24,50.4,30.5461998,225.427002,-1.005030036,1.22250998,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
590,591,GG-DN-S-40,127.4793056,37.41577778,5.28,0.87,0.01,27.89,3.54,67.16,0,127,28,45.5,37,24,56.8,36.33660126,237.3919983,-0.230177999,-0.498854995,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
591,592,GG-DN-S-41,127.4788056,37.41652778,5.7,0.95, ,27.15,4.32,71.01,0,127,28,43.7,37,24,59.5,26.91710091,175.8789978,0.993237019,-3.662100077,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
592,593,GG-DN-S-42,127.4785278,37.41702778,5.9,0.39,0.02,30.56,3.85,63.99,0,127,28,42.7,37,25,1.3,30.91069984,165.6970062,1.118029952,-0.886057973,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
593,594,GG-DN-S-43,127.4757222,37.41927778,4.43,0.03, ,24.17,2.54,77.32,0,127,28,32.6,37,25,9.4,30.37940025,110.177002,0.614529014,-1.067780018,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
594,595,GG-DN-S-44,127.4765278,37.419,5.73,0.5,0.105,31.43,4.31,100.81,0,127,28,35.5,37,25,8.4,29.92550087,92.52529907,0.847427011,-2.81791997,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
595,596,GG-DN-S-45,127.4768333,37.41897222,6.07,0.65,0.03,38.68,1.86,89.24,0,127,28,36.6,37,25,8.3,16.18569946,84.2677002,3.399749994,-0.716952026,SqD,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
596,597,GG-DN-S-46,127.4768333,37.41897222,6.04,0.5,0.11,41.49,2.8,90.42,0,127,28,36.6,37,25,8.3,16.18569946,84.2677002,3.399749994,-0.716952026,SqD,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
597,598,GG-DN-S-47,127.4775,37.419,5.85,0.36,0.08,50.23,3.38,91.51,0,127,28,39,37,25,8.4,32.41120148,110.3499985,-0.034785699,-1.704429984,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
598,599,GG-DN-S-48,127.4783333,37.41880556,5.89,0.97,0.05,29.9,2.6,76.78,0,127,28,42,37,25,7.7,20.03039932,153.7940063,-0.838518977,6.120709896,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
599,600,GG-DN-S-49,127.4783333,37.41880556,6.11,0.35,0.04,32.41,3.2,80.44,0,127,28,42,37,25,7.7,20.03039932,153.7940063,-0.838518977,6.120709896,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
600,601,GG-DN-S-50,127.4789444,37.41863889,5.94,0.81,0.04,32.43,4.22,70.57,0,127,28,44.2,37,25,7.1,34.88029861,142.1459961,2.474770069,-0.40426299,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
601,602,GG-DN-S-51,127.4800833,37.41955556,5.55,0.36,0.205,32.48,6.12,82.46,0,127,28,48.3,37,25,10.4,31.17580032,154.0859985,-0.830075979,3.732969999,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
602,603,GG-DN-S-52,127.4798889,37.41988889,5.77,0.13,0.05,30.5,4.45,73.86,0,127,28,47.6,37,25,11.6,30.32740021,131.1119995,0.708216012,1.034999967,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
603,604,GG-DN-S-53,127.4798889,37.41988889,5.84,0.7,0.065,30.96,4.77,74.55,0,127,28,47.6,37,25,11.6,30.32740021,131.1119995,0.708216012,1.034999967,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
604,605,GG-DN-S-54,127.4801944,37.42038889,7.2,0.37, ,37.23,1.9,70.71,0,127,28,48.7,37,25,13.4,39.94200134,152.298996,0.524478972,-1.301020026,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
605,606,GG-DN-S-55,127.4794167,37.42011111,6.1,0.55, ,38.68,2.19,62.88,0,127,28,45.9,37,25,12.4,23.81369972,110.4729996,3.265110016,-2.202909946,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
606,607,GG-DN-S-56,127.4766389,37.42016667,5.44,0.11,0.09,28.21,5.42,95.21,0,127,28,35.9,37,25,12.6,25.94239998,71.79470062,1.556280017,1.523900032,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
607,608,GG-DN-S-57,127.4788056,37.42102778,4.84,0.65,0.06,25.32,3.41,90.19,0,127,28,43.7,37,25,15.7,36.61769867,88.86540222,0.538963974,-0.134559005,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
608,609,GG-DN-S-58,127.4788056,37.42102778,5.04,0.14,0.045,25.65,2.9,95.07,0,127,28,43.7,37,25,15.7,36.61769867,88.86540222,0.538963974,-0.134559005,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
609,610,GG-DN-S-59,127.4815278,37.42163889,5.14,0.47,0.045,25.29,3.44,78.52,0,127,28,53.5,37,25,17.9,39.36740112,176.6109924,-1.869140029,-0.399109989,DpE2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
610,611,GG-DN-S-60,127.4836944,37.42461111,5.93,0.44,0.005,33.28,2.16,62.08,0,127,29,1.3,37,25,28.6,38.6908989,212.8370056,-2.654589891,2.176280022,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
611,612,GG-DN-S-61,127.484,37.42536111,5.65,0.49, ,26.69,2.74,67.93,0,127,29,2.4,37,25,31.3,37.69760132,169.2409973,-0.74693203,0.582108021,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
612,613,GG-DN-S-62,127.4851944,37.42697222,5.35,1.25,0.215,34.84,6.87,75.42,0,127,29,6.7,37,25,37.1,23.05879974,167.9069977,-0.600244999,3.348850012,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
613,614,GG-DN-S-63,127.4850833,37.42705556,5.65,2.65,0.125,32.05,5.21,74.15,0,127,29,6.3,37,25,37.4,34.46490097,160.4140015,-0.731935978,-1.641849995,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
614,615,GG-DN-S-64,127.4864167,37.42897222,6.75,0.24,0.06,27.1,2.29,99.74,0,127,29,11.1,37,25,44.3,16.5571003,96.62129974,0.051513001,0.820128977,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
615,616,GG-DN-S-65,127.4858333,37.42891667,3.38,0.65,0.145,23.99,3.59,77.51,0,127,29,9,37,25,44.1,29.06469917,108.6320038,0.378868997,-0.00321071,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
616,617,GG-DN-S-66,127.4865833,37.42961111,6.05,1.59,0.06,27.89,3.12,63.53,0,127,29,11.7,37,25,46.6,30.42270088,89.91790009,0.477683008,2.888269901,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
617,618,GG-DN-S-67,127.4873611,37.43013889,5.71,0.23,0.11,31.86,3.21,82.69,0,127,29,14.5,37,25,48.5,30.31010056,71.48860168,0.202347994,1.670210004,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
618,619,GG-DN-S-68,127.4873611,37.43013889,5.5,0.9,0.13,30.63,3.87,89.74,0,127,29,14.5,37,25,48.5,30.31010056,71.48860168,0.202347994,1.670210004,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
619,620,GG-DN-CS-1,127.4885556,37.42077778,5.63,1.24,0.15,23.43,3.07,92.17,0,127,29,18.8,37,25,14.8,25.5970993,192.6000061,-0.0550927,0.582235992,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
620,621,GG-DN-CS-2,127.4885556,37.42077778,7.71,2.66,0.01,23.5, ,101.8,0,127,29,18.8,37,25,14.8,25.5970993,192.6000061,-0.0550927,0.582235992,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
621,622,GG-DN-CS-3,127.4888889,37.42625,5.9,0.26,0.18,27.5,2.16,81.73,0,127,29,20,37,25,34.5,27.32290077,241.1300049,-2.495199919,0.863013029,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
622,623,GG-DW-PS-3,127.7651944,37.41116667,5.9, ,0.1,6.1, , ,0,127,45,54.7,37,24,40.2,7.523499966,106.7470016,1.29200995,-0.080973402,Gq,GACHEON,C,3,213,KOREA,1,A,0.5,0.5,107.06,8.6,29.1,62.3,0.5,0
623,624,GG-DW-T-1,127.7822778,37.42841667,4.9,882.84,0.115,4.71, , ,0,127,46,56.2,37,25,42.3,5.761340141,186.2640076,1.184610009,-0.287128001,SmF2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
624,625,GG-DW-S-1,127.7818889,37.42802778,4.9,212.45,0.12,4.33, , ,0,127,46,54.8,37,25,40.9,4.274449825,181.720993,1.680960059,-1.319219947,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
625,626,GG-DW-S-2,127.7818889,37.42802778,4.72,209.35,0.11,3.92, , ,0,127,46,54.8,37,25,40.9,4.274449825,181.720993,1.680960059,-1.319219947,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
626,627,GG-DW-S-3,127.7817222,37.42847222,5.6,103.9,0.32,1.37, , ,0,127,46,54.2,37,25,42.5,17.8470993,187.1029968,0.97783798,-0.042426098,SmF2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
627,628,GG-DW-S-4,127.7821667,37.42827778,5.39,69.25,0.165,5.78, , ,0,127,46,55.8,37,25,41.8,1.824020028,185.4340057,0.019204,0.00211412,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
