OBJECTID_x,ID,start_lon,start_lan,pH,As,Cd,Ni,Pb,Zn,Hg,Lon,Lan,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec
982,GG-BJ-S-39,127.2927,37.4435,6.63,42.53,0.3,36.1,11.48,,0,127.4906667,37.74280556,127,29,26.4,37,44,34.1
983,GG-BJ-S-40,127.2927,37.4435,6.75,4.25,0.095,24.38,4.73,,0,127.4902778,37.74288889,127,29,25,37,44,34.4
984,GG-BJ-S-41,127.2927,37.4435,6.83,0.57,0.085,21.99,4.08,,0,127.4910833,37.741,127,29,27.9,37,44,27.6
985,GG-BJ-S-42,127.2927,37.4435,5.79,0.48,0.175,25.07,3.58,,0,127.4915,37.74077778,127,29,29.4,37,44,26.8
986,GG-BJ-S-43,127.2927,37.4435,7.31,0.24,0.04,31.31,5.04,,0,127.4921111,37.74052778,127,29,31.6,37,44,25.9
987,GG-BJ-S-44,127.2927,37.4435,7.68,0.78,0.2,31.91,10.42,,0,127.4928333,37.73961111,127,29,34.2,37,44,22.6
988,GG-BJ-S-45,127.2927,37.4435,7.43,0.34,0.215,27.65,8.19,,0,127.4937778,37.73905556,127,29,37.6,37,44,20.6
989,GG-BJ-S-46,127.2927,37.4435,6.87,0.72,0.03,25.09,4.02,,0,127.4929722,37.739,127,29,34.7,37,44,20.4
990,GG-BJ-S-47,127.2927,37.4435,7.99,0.68,0.005,25.15,3.89,,0,127.4929722,37.739,127,29,34.7,37,44,20.4
991,GG-BJ-S-48,127.2927,37.4435,6.71,1.15,0.11,25.65,8.57,,0,127.4933056,37.73841667,127,29,35.9,37,44,18.3
992,GG-BJ-S-49,127.2927,37.4435,5.82,0.25,0.174,28.94,2.23,,0,127.4946111,37.73791667,127,29,40.6,37,44,16.5
993,GG-BJ-S-50,127.2927,37.4435,6.25,0.79,0.035,37.64,3.64,,0,127.4986944,37.73794444,127,29,55.3,37,44,16.6
994,GG-BJ-S-51,127.2927,37.4435,8.23,0.45,0.035,18.11,1.14,,0,127.49975,37.73605556,127,29,59.1,37,44,9.8
995,GG-BJ-S-52,127.2927,37.4435,7.53,0.27,0.075,25.95,3.04,,0,127.5000556,37.73572222,127,30,0.2,37,44,8.6
996,GG-BJ-S-53,127.2927,37.4435,7.47,0.13,0.015,25.16,3.09,,0,127.5000556,37.73572222,127,30,0.2,37,44,8.6
997,GG-BJ-S-54,127.2927,37.4435,6.08,0.78,0.174,23.41,1.65,,0,127.5003611,37.73508333,127,30,1.3,37,44,6.3
998,GG-BJ-S-55,127.2927,37.4435,5.94,0.58,0.174,42.05,2.56,,0,127.4998333,37.73480556,127,29,59.4,37,44,5.3
999,GG-BJ-S-56,127.2927,37.4435,6.29,0.46,0.085,34.91,4.76,,0,127.4975556,37.73594444,127,29,51.2,37,44,9.4
1000,GG-BJ-S-57,127.2927,37.4435,6.64,0.25,0.14,31.05,6.01,,0,127.5035278,37.73483333,127,30,12.7,37,44,5.4
1001,GG-BJ-S-58,127.2927,37.4435,8.16,0.55,0.1,29.38,5.15,,0,127.5035278,37.73483333,127,30,12.7,37,44,5.4
1002,GG-BJ-S-59,127.2927,37.4435,5.2,0.36,0.115,21.97,5.09,,0,127.5042778,37.7345,127,30,15.4,37,44,4.2
1003,GG-BJ-S-60,127.2927,37.4435,5.9,0.58,0.16,32.45,4.5,,0,127.5046111,37.73477778,127,30,16.6,37,44,5.2
1004,GG-BJ-S-61,127.2927,37.4435,6.03,0.78,0.055,34.84,4.52,,0,127.50525,37.73463889,127,30,18.9,37,44,4.7
1005,GG-BJ-S-62,127.2927,37.4435,5.73,0.53,0.174,22.33,2.83,,0,127.5054444,37.73458333,127,30,19.6,37,44,4.5
1006,GG-BJ-S-63,127.2927,37.4435,5.77,0.25,0.015,18.79,2.7,,0,127.5054444,37.73458333,127,30,19.6,37,44,4.5
1007,GG-BJ-S-64,127.2927,37.4435,7.88,0.78,0.03,18.82,3.33,,0,127.5059167,37.73455556,127,30,21.3,37,44,4.4
1008,GG-BJ-CS-1,127.2927,37.4435,6.97,0.22,0.035,19.87,0.38,,0,127.5007222,37.74,127,30,2.6,37,44,24
1009,GG-BJ-CS-2,127.2927,37.4435,7.8,0.06,0.255,28.1,1.88,,0,127.5007222,37.74,127,30,2.6,37,44,24
1010,GG-DKS-PS-1,127.2407,37.48,6.5,25.5,0.1,4.1,,,0,127.4007778,37.79922222,127,24,2.8,37,47,57.2
1011,GG-DKS-PS-2,127.2407,37.48,6.4,25.5,0.1,2.4,,,0,127.3999444,37.79655556,127,23,59.8,37,47,47.6
1012,GG-DKS-PS-3,127.2407,37.48,5.5,25.5,0.1,5,,,0,127.3955833,37.79219444,127,23,44.1,37,47,31.9
1013,GG-DKS-S-1,127.2407,37.48,4.73,684,0.06,2.06,,,0,127.4019444,37.80002778,127,24,7,37,48,0.1
1014,GG-DKS-S-2,127.2407,37.48,4.79,178.15,0.025,1.93,,,0,127.4011944,37.80247222,127,24,4.3,37,48,8.9
1015,GG-DKS-S-3,127.2407,37.48,5.44,2.56,0.01,0,,,0,127.4011944,37.80247222,127,24,4.3,37,48,8.9
1016,GG-DKS-S-4,127.2407,37.48,6.17,48.78,0.035,0.22,,,0,127.4013611,37.80194444,127,24,4.9,37,48,7
1017,GG-DKS-S-5,127.2407,37.48,6.54,4.5,0.06,1.27,,,0,127.4016111,37.80152778,127,24,5.8,37,48,5.5
1018,GG-DKS-S-6,127.2407,37.48,5.11,226.7,0.01,0.02,,,0,127.4017222,37.80122222,127,24,6.2,37,48,4.4
1019,GG-DKS-S-7,127.2407,37.48,5.03,205.35,0.015,0,,,0,127.4017222,37.80122222,127,24,6.2,37,48,4.4
1020,GG-DKS-S-8,127.2407,37.48,6.61,2.16,0.02,0,,,0,127.4018889,37.80055556,127,24,6.8,37,48,2
1021,GG-DKS-S-9,127.2407,37.48,6.82,1.83,0.015,0,,,0,127.4014167,37.7995,127,24,5.1,37,47,58.2
1022,GG-DKS-S-10,127.2407,37.48,8.23,0.36,0.14,2.08,,,0,127.4009167,37.79925,127,24,3.3,37,47,57.3
1023,GG-DKS-S-11,127.2407,37.48,7.61,0.89,0.06,0.42,,,0,127.4009167,37.79858333,127,24,3.3,37,47,54.9
1024,GG-DKS-S-12,127.2407,37.48,4.67,1.11,0.055,0.44,,,0,127.4003611,37.79858333,127,24,1.3,37,47,54.9
1025,GG-DKS-S-13,127.2407,37.48,7.91,1.21,0.035,0.77,,,0,127.4000278,37.79825,127,24,0.1,37,47,53.7
1026,GG-DKS-S-14,127.2407,37.48,6.91,2.1,0.06,0,,,0,127.3996111,37.79708333,127,23,58.6,37,47,49.5
1027,GG-DKS-S-15,127.2407,37.48,8.71,0.19,0.19,0,,,0,127.3991111,37.79713889,127,23,56.8,37,47,49.7
1028,GG-DKS-S-16,127.2407,37.48,5.4,0.82,0.1,0.23,,,0,127.3986111,37.79616667,127,23,55,37,47,46.2
1029,GG-DKS-S-17,127.2407,37.48,5.43,0.88,0.015,0,,,0,127.3987222,37.79616667,127,23,55.4,37,47,46.2
1030,GG-DKS-S-18,127.2407,37.48,5.34,0.85,0.06,0,,,0,127.3987222,37.79616667,127,23,55.4,37,47,46.2
1031,GG-DKS-S-19,127.2407,37.48,5.69,1.21,0.06,0,,,0,127.3983611,37.79572222,127,23,54.1,37,47,44.6
1032,GG-DKS-S-20,127.2407,37.48,8.37,0.28,0.06,0.78,,,0,127.3996111,37.79602778,127,23,58.6,37,47,45.7
1033,GG-DKS-S-21,127.2407,37.48,7.37,0.05,0.06,0,,,0,127.3997222,37.7945,127,23,59,37,47,40.2
1034,GG-DKS-S-22,127.2407,37.48,6.88,0.98,0.01,0,,,0,127.3997222,37.7945,127,23,59,37,47,40.2
1035,GG-DKS-S-23,127.2407,37.48,6.35,0.38,0.01,0.63,,,0,127.3970833,37.79402778,127,23,49.5,37,47,38.5
1036,GG-DKS-S-24,127.2407,37.48,4.38,0.24,0.015,0.85,,,0,127.3973611,37.79383333,127,23,50.5,37,47,37.8
1037,GG-DKS-S-25,127.2407,37.48,5.01,0.57,0.01,0.24,,,0,127.3965278,37.79316667,127,23,47.5,37,47,35.4
1038,GG-DKS-S-26,127.2407,37.48,4.98,0.18,0.06,0,,,0,127.3962222,37.79219444,127,23,46.4,37,47,31.9
1039,GG-DKS-S-29,127.2407,37.48,5.82,0.44,0.06,0.58,,,0,127.3955278,37.79225,127,23,43.9,37,47,32.1
1040,GG-DKS-S-30,127.2407,37.48,5.14,0.25,0.05,0.15,,,0,127.3961389,37.79086111,127,23,46.1,37,47,27.1
1041,GG-DKS-S-31,127.2407,37.48,4.96,0.85,0.02,0.71,,,0,127.4029167,37.78758333,127,24,10.5,37,47,15.3
1042,GG-DKS-S-32,127.2407,37.48,6.75,0.48,0.06,0,,,0,127.4041111,37.78591667,127,24,14.8,37,47,9.3
1043,GG-DKS-S-34,127.2407,37.48,6.64,0.65,0.06,0,,,0,127.4022778,37.78288889,127,24,8.2,37,46,58.4
1044,GG-DKS-S-38,127.2407,37.48,8.4,3.33,0.01,2.99,,,0,127.4011111,37.80313889,127,24,4,37,48,11.3
1045,GG-DKS-S-39,127.2407,37.48,7.35,19.7,0.12,4.16,,,0,127.40125,37.80230556,127,24,4.5,37,48,8.3
1046,GG-DKS-S-40,127.2407,37.48,6.08,68.18,0.06,4.36,,,0,127.40125,37.80230556,127,24,4.5,37,48,8.3
1047,GG-DKS-S-41,127.2407,37.48,6.61,0.05,0.155,2.31,,,0,127.4017222,37.80188889,127,24,6.2,37,48,6.8
1048,GG-DKS-S-42,127.2407,37.48,6.45,1.2,0.165,2.85,,,0,127.4017778,37.80108333,127,24,6.4,37,48,3.9
1049,GG-DKS-S-43,127.2407,37.48,8.1,0.48,0.2,6.23,,,0,127.4019722,37.80044444,127,24,7.1,37,48,1.6
1050,GG-DKS-S-44,127.2407,37.48,8.07,0.62,0.01,4.55,,,0,127.4015833,37.79988889,127,24,5.7,37,47,59.6
1051,GG-DKS-S-45,127.2407,37.48,7.61,0.25,0.045,3.2,,,0,127.4015833,37.79988889,127,24,5.7,37,47,59.6
1052,GG-DKS-S-46,127.2407,37.48,5.07,0.68,0.04,2.76,,,0,127.401,37.79963889,127,24,3.6,37,47,58.7
1053,GG-DKS-S-47,127.2407,37.48,7.88,0.35,0.015,3.05,,,0,127.4003611,37.79911111,127,24,1.3,37,47,56.8
1054,GG-DKS-S-48,127.2407,37.48,6.25,2.67,0.06,2.83,,,0,127.3995,37.79830556,127,23,58.2,37,47,53.9
1055,GG-DKS-S-49,127.2407,37.48,6.6,0.25,0.02,3.64,,,0,127.3987778,37.79508333,127,23,55.6,37,47,42.3
1056,GG-DKS-S-50,127.2407,37.48,6.13,0.68,0.06,3.13,,,0,127.3974722,37.79422222,127,23,50.9,37,47,39.2
1057,GG-DKS-S-51,127.2407,37.48,5.94,0.75,0.335,10.72,,,0,127.3962222,37.79347222,127,23,46.4,37,47,36.5
1058,GG-DKS-S-52,127.2407,37.48,6.81,0.64,0.06,3.12,,,0,127.3956944,37.79283333,127,23,44.5,37,47,34.2
1059,GG-DKS-S-55,127.2407,37.48,5.83,0.73,0.06,2.28,,,0,127.3963056,37.79019444,127,23,46.7,37,47,24.7
1060,GG-DKS-S-56,127.2407,37.48,6.14,1.25,0.06,3.08,,,0,127.3980278,37.78941667,127,23,52.9,37,47,21.9
1061,GG-DKS-S-57,127.2407,37.48,7.25,0.35,0.05,3.12,,,0,127.3992222,37.78894444,127,23,57.2,37,47,20.2
1062,GG-DKS-S-59,127.2407,37.48,6.88,1.25,0.08,4.39,,,0,127.4026667,37.78808333,127,24,9.6,37,47,17.1
1063,GG-DKS-S-60,127.2407,37.48,5.93,0.46,0.06,2.79,,,0,127.4038056,37.78683333,127,24,13.7,37,47,12.6
1064,GG-DKS-S-61,127.2407,37.48,8.75,0.2,0.075,5.04,,,0,127.4056667,37.78602778,127,24,20.4,37,47,9.7
1065,GG-DKS-S-62,127.2407,37.48,7.53,4.02,0.04,6.31,,,0,127.3986944,37.7985,127,23,55.3,37,47,54.6
1066,GG-DKS-S-63,127.2407,37.48,6.58,3.24,0.06,3.52,,,0,127.3978056,37.79813889,127,23,52.1,37,47,53.3
1067,GG-DKS-S-64,127.2407,37.48,6.41,11.56,0.06,7.53,,,0,127.3978056,37.79813889,127,23,52.1,37,47,53.3
1068,GG-DKS-S-65,127.2407,37.48,5.53,4.67,0.09,5.67,,,0,127.3973056,37.79755556,127,23,50.3,37,47,51.2
1069,GG-DKS-S-66,127.2407,37.48,6.01,8.38,0.055,4.69,,,0,127.3972778,37.79755556,127,23,50.2,37,47,51.2
1070,GG-DKS-S-67,127.2407,37.48,5,2.23,0.06,2.21,,,0,127.3964444,37.79744444,127,23,47.2,37,47,50.8
1071,GG-DKS-CS-3,127.2407,37.48,5.16,0.68,0.02,1.3,,,0,127.3752222,37.79727778,127,22,30.8,37,47,50.2
1072,GG-SSK-PS-1,127.2906,37.475,7.7,0.61,0.2,150,1,81.73,0,127.4850278,37.79708333,127,29,6.1,37,47,49.5
1073,GG-SSK-PS-2,127.2906,37.475,7.1,0.61,0.3,40.3,5.5,73.43,0,127.489,37.79925,127,29,20.4,37,47,57.3
1074,GG-SSK-PS-3,127.2906,37.475,6.9,0.61,0.2,34,11.7,83.13,0,127.4885,37.80038889,127,29,18.6,37,48,1.4
1075,GG-SSK-S-1,127.2906,37.475,7.04,0.17,0.48,26.33,22.89,270.57,0,127.4850556,37.79736111,127,29,6.2,37,47,50.5
1076,GG-SSK-S-2,127.2906,37.475,6.04,0.04,0.185,18.53,3.65,106.8,0,127.4848056,37.79730556,127,29,5.3,37,47,50.3
1077,GG-SSK-S-3,127.2906,37.475,8.94,0.08,0.11,122.63,1.28,81.7,0,127.4853889,37.79761111,127,29,7.4,37,47,51.4
1078,GG-SSK-S-4,127.2906,37.475,8.21,0.11,0.38,16.03,23.77,764.47,0,127.4835556,37.79786111,127,29,0.8,37,47,52.3
1079,GG-SSK-S-5,127.2906,37.475,6.87,0.14,0.155,25.63,6.93,107.23,0,127.4857778,37.79813889,127,29,8.8,37,47,53.3
1080,GG-SSK-S-6,127.2906,37.475,6.5,0.12,0.1,0,2.23,9.87,0,127.4857778,37.79813889,127,29,8.8,37,47,53.3
1081,GG-SSK-S-7,127.2906,37.475,5.51,0.14,0.11,20.4,3.28,77.83,0,127.4867778,37.79897222,127,29,12.4,37,47,56.3
1082,GG-SSK-S-8,127.2906,37.475,6.61,0.14,0.29,22.97,11.37,180.9,0,127.4873889,37.79911111,127,29,14.6,37,47,56.8
1083,GG-SSK-S-9,127.2906,37.475,6.55,0.15,0.25,22.77,7.78,115.47,0,127.4873889,37.79911111,127,29,14.6,37,47,56.8
1084,GG-SSK-S-10,127.2906,37.475,6.1,1.21,0.22,20.3,7.15,104.33,0,127.4878611,37.79886111,127,29,16.3,37,47,55.9
1085,GG-SSK-S-11,127.2906,37.475,6.65,1.42,0.115,17.73,2.42,79.6,0,127.4878611,37.79886111,127,29,16.3,37,47,55.9
1086,GG-SSK-S-12,127.2906,37.475,5.92,0.8,0.225,48.83,7.74,81.73,0,127.4838611,37.79863889,127,29,1.9,37,47,55.1
1087,GG-SSK-S-13,127.2906,37.475,6.26,0.43,0.155,15.5,3.47,73.43,0,127.4893056,37.79897222,127,29,21.5,37,47,56.3
1088,GG-SSK-S-14,127.2906,37.475,6.02,0.24,0.185,17.73,7.67,83.13,0,127.4895556,37.79855556,127,29,22.4,37,47,54.8
1089,GG-SSK-S-15,127.2906,37.475,6.09,0.13,0.23,16.77,8.7,68.9,0,127.4898889,37.79825,127,29,23.6,37,47,53.7
1090,GG-SSK-S-16,127.2906,37.475,6.72,0.25,0.165,14.9,5.79,67.93,0,127.4889444,37.79930556,127,29,20.2,37,47,57.5
1091,GG-SSK-S-17,127.2906,37.475,5.35,0.35,0.12,16.67,3.29,86.27,0,127.4912778,37.79886111,127,29,28.6,37,47,55.9
1092,GG-SSK-S-18,127.2906,37.475,5.05,0.13,0.12,19.3,3.75,72.5,0,127.4912778,37.79886111,127,29,28.6,37,47,55.9
1093,GG-SSK-S-19,127.2906,37.475,6.58,0.08,0.18,22.17,5.16,117.07,0,127.4926944,37.79877778,127,29,33.7,37,47,55.6
1094,GG-SSK-S-20,127.2906,37.475,6.52,0.74,0.225,16.07,6.11,159.1,0,127.4929722,37.79897222,127,29,34.7,37,47,56.3
1095,GG-SSK-S-21,127.2906,37.475,6.22,0.57,0.185,33.33,2.13,128.47,0,127.4929444,37.78494444,127,29,34.6,37,47,5.8
1096,GG-SSK-S-22,127.2906,37.475,6.71,0.24,0.1,5.93,1.94,25.5,0,127.4929444,37.78494444,127,29,34.6,37,47,5.8
1097,GG-SSK-S-23,127.2906,37.475,5.61,0.75,0.17,16.23,2,100.73,0,127.4932222,37.80030556,127,29,35.6,37,48,1.1
1098,GG-SSK-S-24,127.2906,37.475,6.19,0.65,0.22,23.73,5.41,92.83,0,127.4931389,37.80075,127,29,35.3,37,48,2.7
1099,GG-SSK-S-25,127.2906,37.475,6.25,0.34,0.2,19.1,5.39,111.43,0,127.4936944,37.80097222,127,29,37.3,37,48,3.5
1100,GG-SSK-S-26,127.2906,37.475,5.52,0.26,0.24,26.43,4.3,90.63,0,127.4940833,37.80080556,127,29,38.7,37,48,2.9
1101,GG-SSK-S-27,127.2906,37.475,5.94,0.76,0.2,19.7,6.18,93,0,127.4945556,37.80125,127,29,40.4,37,48,4.5
1102,GG-SSK-S-28,127.2906,37.475,6.35,1.25,0.1,25.67,1.97,77.27,0,127.4945556,37.80125,127,29,40.4,37,48,4.5
1103,GG-SSK-S-29,127.2906,37.475,6.21,0.6,0.18,19.4,5.23,87.33,0,127.4947778,37.80125,127,29,41.2,37,48,4.5
1104,GG-SSK-S-30,127.2906,37.475,5.46,0.65,0.155,28.1,3.84,99.57,0,127.4954722,37.80113889,127,29,43.7,37,48,4.1
1105,GG-SSK-S-31,127.2906,37.475,6.61,2.24,0.12,18.6,3.4,76.67,0,127.4968056,37.80205556,127,29,48.5,37,48,7.4
1106,GG-SSK-S-32,127.2906,37.475,6.4,0.14,0.165,20.4,4.26,91.9,0,127.4982222,37.80327778,127,29,53.6,37,48,11.8
1107,GG-SSK-S-33,127.2906,37.475,5.76,2.57,0.215,20.53,4.77,88.7,0,127.5049722,37.80488889,127,30,17.9,37,48,17.6
1108,GG-SSK-S-34,127.2906,37.475,5.52,0.22,0.25,20.53,6.4,82.37,0,127.5005278,37.80691667,127,30,1.9,37,48,24.9
1109,GG-SSK-S-35,127.2906,37.475,6.3,1.35,0.14,22.9,3.74,87,0,127.5071111,37.81172222,127,30,25.6,37,48,42.2
1110,GG-SSK-S-36,127.2906,37.475,5.61,0.55,0.19,21.47,7.07,80.2,0,127.5123889,37.81344444,127,30,44.6,37,48,48.4
1111,GG-SSK-S-37,127.2906,37.475,6.16,0.24,0.18,18.37,3.39,85.77,0,127.5193056,37.81447222,127,31,9.5,37,48,52.1
1112,GG-SSK-S-38,127.2906,37.475,8.4,1.14,0.265,27.88,14.8,147.34,0,127.4856389,37.79847222,127,29,8.3,37,47,54.5
1113,GG-SSK-S-39,127.2906,37.475,8.38,0.08,0.275,27.95,20.3,199.19,0,127.4856389,37.79847222,127,29,8.3,37,47,54.5
1114,GG-SSK-S-40,127.2906,37.475,7.26,1.89,0.03,34.97,0.74,92.91,0,127.4850556,37.79880556,127,29,6.2,37,47,55.7
1115,GG-SSK-S-41,127.2906,37.475,8.44,2.3,0.075,37.76,2.16,153.69,0,127.4846111,37.7985,127,29,4.6,37,47,54.6
1116,GG-SSK-S-42,127.2906,37.475,5.2,0.36,0.08,30.84,0.98,107.98,0,127.4848611,37.79913889,127,29,5.5,37,47,56.9
1117,GG-SSK-S-43,127.2906,37.475,8.34,2.11,0.15,25,1.88,168.53,0,127.4833889,37.79933333,127,29,0.2,37,47,57.6
1118,GG-SSK-S-44,127.2906,37.475,7.97,1.17,0.025,27.5,1.54,150.62,0,127.4833889,37.79933333,127,29,0.2,37,47,57.6
1119,GG-SSK-S-45,127.2906,37.475,6.71,0.88,0.025,27.54,0.61,75.07,0,127.4850278,37.79997222,127,29,6.1,37,47,59.9
1120,GG-SSK-S-46,127.2906,37.475,5.75,0.25,0.105,29.54,2.94,76.11,0,127.4853611,37.79977778,127,29,7.3,37,47,59.2
1121,GG-SSK-S-47,127.2906,37.475,5.95,0.35,0.155,28.08,2.4,90.24,0,127.4863333,37.80008333,127,29,10.8,37,48,0.3
1122,GG-SSK-S-48,127.2906,37.475,6.42,0.36,0.105,25.18,5.36,113.8,0,127.4881944,37.80044444,127,29,17.5,37,48,1.6
1123,GG-SSK-S-49,127.2906,37.475,5.74,0.46,0.18,38.35,2.43,142.74,0,127.4881389,37.80019444,127,29,17.3,37,48,0.7
1124,GG-SSK-S-50,127.2906,37.475,5.28,0.23,0.03,31.05,2.27,103.31,0,127.4897778,37.79927778,127,29,23.2,37,47,57.4
1125,GG-SSK-S-51,127.2906,37.475,5.27,0.24,0.055,28.96,0.77,95.23,0,127.4897778,37.79927778,127,29,23.2,37,47,57.4
1126,GG-SSK-S-52,127.2906,37.475,6.05,1.21,0.05,30.78,1.63,124.42,0,127.4901667,37.79908333,127,29,24.6,37,47,56.7
1127,GG-SSK-S-53,127.2906,37.475,6.44,2.01,0.065,32.59,1.76,138.03,0,127.4908056,37.79877778,127,29,26.9,37,47,55.6
1128,GG-SSK-S-54,127.2906,37.475,6.26,0.9,0.01,31.93,0.76,112.3,0,127.4931667,37.79955556,127,29,35.4,37,47,58.4
1129,GG-SSK-S-55,127.2906,37.475,6.85,0.68,0.135,26.46,2.42,108.38,0,127.4922778,37.80033333,127,29,32.2,37,48,1.2
1130,GG-SSK-S-56,127.2906,37.475,6.62,0.39,0.185,30.76,3.78,113.94,0,127.4915833,37.80086111,127,29,29.7,37,48,3.1
1131,GG-SSK-S-57,127.2906,37.475,6.87,0.36,0.02,29.48,0.96,104.18,0,127.4923056,37.80063889,127,29,32.3,37,48,2.3
1132,GG-SSK-S-58,127.2906,37.475,6.73,0.24,0.045,29.94,1.48,100.12,0,127.4923056,37.80063889,127,29,32.3,37,48,2.3
1133,GG-SSK-S-59,127.2906,37.475,6.33,0.55,0.065,22.06,2.68,107.04,0,127.4956944,37.80144444,127,29,44.5,37,48,5.2
1134,GG-SSK-S-60,127.2906,37.475,6.24,0.46,0.065,24.99,1.61,103.71,0,127.4969167,37.80144444,127,29,48.9,37,48,5.2
1135,GG-SSK-S-61,127.2906,37.475,6.07,0.35,0.085,35.34,2.97,92.53,0,127.4973056,37.80183333,127,29,50.3,37,48,6.6
1136,GG-SSK-S-62,127.2906,37.475,6.13,0.32,0.085,27.33,3.8,93.52,0,127.4986667,37.80325,127,29,55.2,37,48,11.7
1137,GG-SSK-CS-1,127.2906,37.475,6.06,0.14,0.19,24.9,4.39,102.03,0,127.4896389,37.79708333,127,29,22.7,37,47,49.5
1138,GG-SSK-CS-2,127.2906,37.475,6.07,0.01,0.175,22,4.1,97.43,0,127.4896389,37.79708333,127,29,22.7,37,47,49.5
1139,GG-SSK-CS-3,127.2906,37.475,5.44,0.01,0.235,11.87,5.96,269.1,0,127.51875,37.80594444,127,31,7.5,37,48,21.4
1140,KW-BW-PS-01,128.0444,37.4944,5.9,1.12,0.2,3.4,149,0.7,0,128.0794167,37.82880556,128,4,45.9,37,49,43.7
1141,KW-BW-PS-02,128.0444,37.4944,6,1.12,0.1,3.5,106,0.1,0,128.0845833,37.82372222,128,5,4.5,37,49,25.4
1142,KW-BW-PS-03,128.0444,37.4944,6.1,1.12,0.2,1.9,145,0.1,0,128.08975,37.82202778,128,5,23.1,37,49,19.3
1143,KW-BW-PT-01,128.0444,37.4944,5.7,2.5,0.2,15.5,162,3.4,0,128.0810278,37.82744444,128,4,51.7,37,49,38.8
1144,KW-BW-S-01,128.0444,37.4944,8.48,0.19,0.115,1.83,81.17,0.052,0,128.0789444,37.82888889,128,4,44.2,37,49,44
1145,KW-BW-S-02,128.0444,37.4944,6.82,0.12,0.165,2.05,104.63,0.034,0,128.0788889,37.82927778,128,4,44,37,49,45.4
1146,KW-BW-S-03,128.0444,37.4944,9.25,0.79,0.165,2.23,50.93,0.415,0,128.07875,37.82919444,128,4,43.5,37,49,45.1
1147,KW-BW-S-04,128.0444,37.4944,5,2.81,0.115,0.68,78.2,0.036,0,128.0791667,37.82913889,128,4,45,37,49,44.9
1148,KW-BW-S-05,128.0444,37.4944,6.05,3.86,0.085,0,72.6,0.028,0,128.0791667,37.82913889,128,4,45,37,49,44.9
1149,KW-BW-S-06,128.0444,37.4944,5.58,0.22,0.155,1.66,66.1,0.044,0,128.0796667,37.82830556,128,4,46.8,37,49,41.9
1150,KW-BW-S-07,128.0444,37.4944,5.45,2.46,0.095,1.6,89.43,0.051,0,128.0798333,37.82875,128,4,47.4,37,49,43.5
1151,KW-BW-S-08,128.0444,37.4944,6.41,0.62,0.135,1.65,77.37,0.102,0,128.0805556,37.82788889,128,4,50,37,49,40.4
1152,KW-BW-S-09,128.0444,37.4944,5.71,1.74,0.11,1.93,141.57,0.045,0,128.0818056,37.827,128,4,54.5,37,49,37.2
1153,KW-BW-S-10,128.0444,37.4944,4.54,0.95,0.15,0.31,113.13,0.053,0,128.0819444,37.82755556,128,4,55,37,49,39.2
1154,KW-BW-S-11,128.0444,37.4944,4.98,2.24,0.255,0.05,98.83,0.006,0,128.0819444,37.82755556,128,4,55,37,49,39.2
1155,KW-BW-S-12,128.0444,37.4944,4.38,0.98,0.12,0.18,81.77,0.019,0,128.0823611,37.82713889,128,4,56.5,37,49,37.7
1156,KW-BW-S-13,128.0444,37.4944,7.09,2.93,0.04,0.31,78.77,0.005,0,128.0824444,37.82652778,128,4,56.8,37,49,35.5
1157,KW-BW-S-14,128.0444,37.4944,7.45,1.46,0.165,2.32,84.57,0.034,0,128.0828056,37.82644444,128,4,58.1,37,49,35.2
1158,KW-BW-S-15,128.0444,37.4944,6.01,0.48,0.145,2.83,75.23,0.051,0,128.08275,37.82625,128,4,57.9,37,49,34.5
1159,KW-BW-S-16,128.0444,37.4944,5.59,2.66,0.08,0.67,69.77,0.032,0,128.08275,37.82625,128,4,57.9,37,49,34.5
1160,KW-BW-S-17,128.0444,37.4944,6.54,0.85,0.08,0,85.97,0.03,0,128.0831389,37.82586111,128,4,59.3,37,49,33.1
1161,KW-BW-S-18,128.0444,37.4944,5.58,1.05,0.135,1.94,84.83,0.021,0,128.0829444,37.82552778,128,4,58.6,37,49,31.9
1162,KW-BW-S-19,128.0444,37.4944,5.85,1.3,0.075,0,69.43,0.045,0,128.0831667,37.82483333,128,4,59.4,37,49,29.4
1163,KW-BW-S-20,128.0444,37.4944,5.93,0.82,0.07,0.26,68.7,0.054,0,128.0831667,37.82483333,128,4,59.4,37,49,29.4
1164,KW-BW-S-21,128.0444,37.4944,5.56,2.37,0.09,1.55,79.43,0.232,0,128.0837778,37.82497222,128,5,1.6,37,49,29.9
1165,KW-BW-S-22,128.0444,37.4944,6.59,1.32,0.08,0.15,92.93,0.085,0,128.0833889,37.82430556,128,5,0.2,37,49,27.5
1166,KW-BW-S-23,128.0444,37.4944,4.7,2.68,0.08,0.52,80.63,0.066,0,128.0841667,37.82427778,128,5,3,37,49,27.4
1167,KW-BW-S-24,128.0444,37.4944,5.78,1.45,0.145,0.97,85.57,0.038,0,128.0852222,37.82363889,128,5,6.8,37,49,25.1
1168,KW-BW-S-25,128.0444,37.4944,4.99,0.74,0.125,0.97,81.97,0.049,0,128.0853889,37.82347222,128,5,7.4,37,49,24.5
1169,KW-BW-S-26,128.0444,37.4944,5.39,0.73,0.12,0.87,83.17,0.051,0,128.0853889,37.82347222,128,5,7.4,37,49,24.5
